document_id,annotation_id,mesh_id,text,offset,length
11426838,1,D009838,oligodeoxynucleotide,63,20
11426838,2,D003042,cocaine,124,7
11426838,3,D003042,Cocaine,149,7
11426838,4,-1,BD1018,378,6
11426838,5,-1,"3S-1-[2-(3,4-dichlorophenyl)ethyl]-1,4-diazabicyclo[4.3.0]nonane",386,64
11426838,6,C093337,BD1063,453,6
11426838,7,C093337,"1-[2-(3,4-dichlorophenyl)ethyl]-4-methylpiperazine",461,50
11426838,8,-1,LR132,518,5
11426838,9,D004298,dopamine,819,8
11426838,10,D005680,GABA,837,4
11426838,11,D016202,NMDA,849,4
11426838,12,-1,BD1018,915,6
11426838,13,C093337,BD1063,923,6
11426838,14,-1,LR132,934,5
11426838,15,D003042,cocaine,965,7
11426838,17,-1,LR132,1038,5
11426838,18,D003042,cocaine,1054,7
11426838,19,C050232,di-o-tolylguanidine,1234,19
11426838,20,C050232,DTG,1255,3
11426838,21,-1,BD1031,1297,6
11426838,22,-1,"3R-1-[2-(3,4-dichlorophenyl)ethyl]-1,4-diazabicyclo[4.3.0]nonane",1305,64
11426838,24,D003042,cocaine,1412,7
11426838,25,-1,BD1018,1495,6
11426838,26,C093337,BD1063,1503,6
11426838,27,-1,LR132,1514,5
11426838,28,D003042,cocaine,1582,7
11426838,29,D003042,cocaine,1640,7
11426838,30,D009838,oligodeoxynucleotide,1730,20
11426838,32,D003042,cocaine,1870,7
11426838,33,D003042,cocaine,1991,7
11569530,0,C063968,E4031,61,5
11569530,1,D020117,cisapride,68,9
11569530,2,D016593,terfenadine,79,11
11569530,3,C010637,terodiline,95,10
11569530,8,D016593,terfenadine,407,11
11569530,9,C010637,terodiline,423,10
11569530,12,D016593,terfenadine,615,11
11569530,13,C010637,terodiline,628,10
11569530,14,D020117,cisapride,640,9
11569530,15,C063968,E4031,654,5
11569530,16,D016593,terfenadine,1142,11
11569530,17,C010637,terodiline,1164,10
11569530,18,D020117,cisapride,1184,9
11569530,19,C063968,E4031,1206,5
11569530,21,D016593,terfenadine,1343,11
11569530,22,C010637,terodiline,1356,10
11569530,23,D020117,cisapride,1368,9
11587867,1,D014750,vincristin,56,10
11587867,2,D014750,vincristine,161,11
11587867,5,D014750,vincristine,378,11
11587867,15,D014750,vincristine,700,11
11587867,16,D014750,vincristine,970,11
11679859,0,D011346,prochlorperazine,30,16
11679859,3,D011346,prochlorperazine,276,16
11679859,4,D011346,prochlorperazine,514,16
11679859,8,D011346,prochlorperazine,649,16
11679859,21,D011346,prochlorperazine,2055,16
11679859,22,D011346,prochlorperazine,2201,16
12041669,0,D000961,Antithymocyte globulin,0,22
12041669,1,D010396,D-penicillamine,43,15
12041669,3,D000961,antithymocyte globulin,107,22
12041669,5,D010396,D-penicillamine,165,15
12041669,6,D000961,antithymocyte globulin,432,22
12041669,7,D010396,D-penicillamine,487,15
12198388,0,D000109,acetylcholine,37,13
12198388,3,D000431,alcohol,402,7
12198388,4,D000431,alcohol,506,7
12198388,5,D000431,ethanol,571,7
12198388,6,D000431,alcohol,660,7
12198388,8,D009538,nicotine,758,8
12198388,9,D002217,carbachol,768,9
12198388,10,D009388,neostigmine,782,11
12198388,12,D011188,potassium,967,9
12198388,13,D000109,acetylcholine,988,13
12198388,14,D000109,ACh,1003,3
12198388,15,D011188,Potassium,1054,9
12198388,16,D000109,ACh,1136,3
12198388,19,D009538,nicotine,1271,8
12198388,20,D002217,carbachol,1281,9
12198388,21,D009388,neostigmine,1296,11
12198388,22,D000109,ACh,1434,3
12198388,23,C522374,KCl,1449,3
12198388,24,D000109,ACh,1463,3
12198388,25,D000109,ACh,1533,3
12198388,26,C522374,KCl,1574,3
12198388,27,D000109,ACh,1637,3
12198388,29,D000109,ACh,1717,3
12198388,31,D000431,ethanol,1976,7
12198388,32,D000431,alcohol,2044,7
12574103,0,D003907,dexamethasone,9,13
12574103,3,D003907,dexamethasone,238,13
12574103,6,D003907,dexamethasone,411,13
12574103,7,D003907,dexamethasone,558,13
12574103,9,D003907,dexamethasone,862,13
12574103,10,D003907,dexamethasone,1025,13
12574103,13,D003907,dexamethasone,1226,13
12574103,15,D003907,dexamethasone,1364,13
12615818,1,D017373,cyproterone acetate,55,19
12615818,2,D004997,ethinyl estradiol,95,17
12615818,3,D017373,Cyproterone acetate,175,19
12615818,4,D004997,ethinyl estradiol,209,17
12615818,5,D017373,CPA,228,3
12615818,6,D004997,EE,232,2
12615818,13,D017373,CPA,479,3
12615818,14,D004997,EE,483,2
12615818,15,D003276,oral contraceptives,522,19
12615818,20,D017373,CPA,884,3
12615818,21,D004997,EE,888,2
12615818,22,D017373,CPA,943,3
12615818,23,D004997,EE,947,2
12615818,24,D017373,CPA,1244,3
12615818,25,D004997,EE,1248,2
12615818,27,D017373,CPA,1423,3
12615818,28,D004997,EE,1427,2
12789195,1,D008914,minoxidil,49,9
12789195,8,D008914,minoxidil,628,9
12789195,10,D008914,minoxidil,735,9
12820454,5,D016729,leuprolide acetate,445,18
12820454,6,D016729,LHRH-A,465,6
12820454,7,D005485,flutamide,525,9
12820454,9,D013739,Testosterone,708,12
14657095,1,D000666,amphotericin B,45,14
14657095,4,D000666,amphotericin B,197,14
14657095,5,D000666,AmB,213,3
14657095,8,C101425,posaconazole,324,12
14657095,9,D000666,AmB,357,3
14657095,11,D000666,AmB,439,3
14765563,0,D011803,quinine,49,7
14765563,2,D011803,quinine,190,7
14765563,3,D011803,quinine,331,7
14765563,8,D011803,quinine,523,7
15036754,0,D010755,Organophosphate,0,15
15036754,3,D010755,organophosphorus,86,16
15036754,4,D010755,OP,104,2
15036754,5,D007531,diisopropylfluorophosphate,121,26
15036754,6,D007531,DFP,149,3
15036754,7,D012524,sarin,155,5
15036754,8,D012999,soman,165,5
15036754,10,D010755,OPs,284,3
15036754,11,D000109,acetylcholine,395,13
15036754,12,D000109,ACh,410,3
15036754,13,D007531,DFP,516,3
15036754,14,D011220,pralidoxime-2-chloride,635,22
15036754,15,D011220,2PAM,659,4
15036754,16,D003975,diazepam,697,8
15036754,17,D000241,adenosine,727,9
15036754,18,C048599,N(6)-cyclopentyl adenosine,754,26
15036754,19,C048599,CPA,782,3
15036754,20,D016202,NMDA,803,4
15036754,21,D016291,dizocilpine maleate,828,19
15036754,22,D001285,atropine sulfate,935,16
15036754,23,D007531,DFP,1023,3
15036754,24,D001285,atropine sulfate,1054,16
15036754,25,D007531,DFP,1133,3
15036754,26,D007531,DFP,1210,3
15036754,27,D007531,DFP,1247,3
15036754,28,D001285,atropine,1251,8
15036754,29,D010755,OP,1282,2
15036754,31,C048599,CPA,1314,3
15036754,32,D003975,diazepam,1319,8
15036754,33,D011220,2PAM,1331,4
15036754,34,D007531,DFP,1364,3
15036754,35,D001285,atropine,1368,8
15036754,37,D001285,Atropine,1473,8
15036754,38,D016291,MK801,1482,5
15036754,39,D007531,DFP,1536,3
15036754,41,C048599,CPA,1565,3
15036754,42,D003975,diazepam,1570,8
15036754,43,D011220,2PAM,1583,4
15036754,44,D001285,atropine,1608,8
15036754,47,D007531,DFP,1705,3
15145918,0,D004967,estrogen,27,8
15145918,1,D048288,imidazoline,64,11
15145918,3,D004967,estrogen,150,8
15145918,5,D003000,clonidine,206,9
15145918,6,D004967,estrogen,394,8
15145918,7,C032302,rilmenidine,514,11
15145918,8,D008750,alpha-methyldopa,545,16
15145918,9,D004967,estrogen,822,8
15145918,10,C032302,rilmenidine,1207,11
15145918,11,D008750,alpha-methyldopa,1222,16
15145918,13,D008750,alpha-methyldopa,1402,16
15145918,15,D008750,alpha-methyldopa,1475,16
15145918,16,C032302,rilmenidine,1521,11
15145918,18,D008750,alpha-methyldopa,1559,16
15145918,21,D004958,17beta-estradiol,1702,16
15145918,22,D008750,alpha-methyldopa,1826,16
15145918,23,D004967,estrogen,1896,8
15145918,25,D008750,alpha-methyldopa,2026,16
15145918,26,D004967,estrogen,2043,8
15233872,0,C007145,tincture of Crataegus,27,21
15233872,1,D007545,isoproterenol,52,13
15233872,3,C007145,Tincture of Crataegus,105,21
15233872,4,C007145,TCR,128,3
15233872,5,C007145,alcoholic extract of the berries of hawthorn,137,44
15233872,6,C007145,Crataegus oxycantha,183,19
15233872,7,C007145,TCR,316,3
15233872,9,C007145,TCR,393,3
15233872,10,D007545,isoproterenol,552,13
15233872,11,C007145,TCR,635,3
15233872,12,D007545,isoproterenol,653,13
15233872,13,D000244,ADP,746,3
15233872,14,D010100,oxygen,761,6
15233872,15,C007145,TCR,807,3
15233872,16,D007545,isoproterenol,861,13
15233872,17,C007145,TCR,929,3
15233872,18,D007545,isoproterenol,983,13
15458908,0,D020849,raloxifene,43,10
15458908,1,D020849,raloxifene,76,10
15458908,2,D020849,raloxifene,135,10
15458908,3,D004967,estrogen,201,8
15458908,4,D013629,tamoxifen,221,9
15458908,5,D020849,Raloxifene,266,10
15458908,7,D020849,raloxifene,423,10
15458908,14,D020849,raloxifene,626,10
15458908,16,D020849,raloxifene,938,10
15458908,17,D020849,Raloxifene,1088,10
15458908,22,D020849,Raloxifene,1317,10
15737522,0,D002443,Ceftriaxone,0,11
15737522,2,D002443,ceftriaxone,102,11
15737522,7,D002443,ceftriaxone,467,11
15737522,8,D002443,ceftriaxone,572,11
16005948,0,-1,GNC92H2,50,7
16005948,2,D003042,cocaine,119,7
16005948,4,-1,GNC92H2,418,7
16005948,6,D003042,cocaine,603,7
16005948,7,-1,GNC92H2,615,7
16005948,8,-1,GNC92H2,663,7
16005948,9,D003042,cocaine,729,7
16005948,10,D003042,cocaine,772,7
16005948,12,-1,GNC92H2,826,7
16005948,15,-1,GNC92H2,947,7
16005948,17,D003042,cocaine,981,7
16005948,18,-1,GNC92H2,1047,7
16167916,0,D020849,raloxifene,26,10
16167916,1,D020849,raloxifene,332,10
16167916,4,D020849,raloxifene hydrochloride,548,24
16167916,5,D002118,calcium,590,7
16167916,6,D002118,calcium,658,7
16167916,7,D020849,raloxifene,977,10
16167916,10,D020849,raloxifene,1402,10
16403073,0,D007654,Ketoconazole,0,12
16403073,2,D007654,Ketoconazole,97,12
16403073,7,D007654,ketoconazole,337,12
16403073,9,D007654,ketoconazole,439,12
16403073,10,D007654,ketoconazole,614,12
16403073,12,D007654,ketoconazole,703,12
16755009,1,D002784,cholesterol,221,11
16755009,2,D010936,extract of Daucus carota seeds,297,30
16755009,3,D010936,DCE,329,3
16755009,4,D003975,Diazepam,582,8
16755009,5,D012601,scopolamine,593,11
16755009,7,D010936,DCE,680,3
16755009,8,D010936,DCE,822,3
16755009,9,D010936,DCE,1061,3
16755009,11,D012601,scopolamine,1097,11
16755009,12,D003975,diazepam,1131,8
16755009,13,D010936,Daucus carota extract,1157,21
16755009,14,D002784,cholesterol,1268,11
16755009,15,D010936,DCE,1379,3
16755009,16,D002784,cholesterol,1489,11
16755009,17,D010936,DCE,1588,3
16755009,18,D010936,DCE,1604,3
16755009,20,D002784,cholesterol,1771,11
16904497,1,D013256,steroid,37,7
16904497,3,D013256,steroid,173,7
16904497,6,D014221,triamcinolone,410,13
16904497,7,D002045,bupivacaine,428,11
16904497,11,D013256,steroid,540,7
16904497,12,D002045,bupivacaine,808,11
16904497,13,C030262,triamcinolone diacetate,824,23
16904497,17,D013256,steroid,1538,7
16904497,19,D013256,steroid,1656,7
16938416,0,D013739,testosterone,10,12
16938416,3,D004967,estrogen,373,8
16938416,4,D013739,testosterone,382,12
16938416,5,C032109,estradiol- and testosterone esters,404,34
16938416,12,D002784,cholesterol,1129,11
16938416,13,D000431,alcohol,1176,7
16938416,14,D013739,testosterone,1295,12
17147461,0,D020123,Sirolimus,0,9
17147461,3,D020123,Sirolimus,56,9
17147461,4,D020123,rapamycin,206,9
17147461,5,D020123,Sirolimus,232,9
17147461,11,D020123,sirolimus,501,9
17147461,13,D020123,sirolimus,714,9
17147461,17,D020123,sirolimus,884,9
17147461,19,D020123,sirolimus,1075,9
17147461,21,D020123,sirolimus,1246,9
17147461,22,D020123,sirolimus,1522,9
17147461,23,D020123,sirolimus,1558,9
17147461,25,D000809,angiotensin,1663,11
17147461,26,D000804,angiotensin II,1707,14
17147461,28,D020123,sirolimus,1848,9
17241784,1,D019821,statin,65,6
17241784,2,D019821,Statins,81,7
17241784,5,D019821,statins,233,7
17241784,9,D011239,prednisolone,617,12
17241784,10,D008727,methotrexate,634,12
17241784,11,D019821,statins,711,7
17241784,14,D019821,statins,923,7
17261653,0,D009712,cyclic nucleotide,57,17
17261653,1,D003000,clonidine,103,9
17261653,6,D003000,clonidine,435,9
17261653,7,D003000,clonidine,538,9
17261653,8,D003000,clonidine,586,9
17261653,9,D003000,clonidine,855,9
17261653,10,D003000,clonidine,875,9
17261653,11,D003000,Clonidine,957,9
17261653,13,D003000,clonidine,1134,9
17261653,14,D003000,Clonidine,1247,9
17261653,15,D009712,cyclic nucleotide,1399,17
17261653,16,D003000,clonidine,1513,9
17261653,17,D003000,clonidine,1791,9
17261653,18,D003000,clonidine,1839,9
17343925,0,D012906,smoking,13,7
17343925,1,D012906,smoking,49,7
17343925,2,D012906,smoking,179,7
17343925,3,D012906,smoking,242,7
17343925,4,D012906,smoking,326,7
17343925,6,D012906,smoking,463,7
17343925,8,D012906,smoking,703,7
17343925,10,D012906,smoking,1551,7
17343925,11,D012906,smoking,1800,7
17400887,2,D013726,terbutaline,62,11
17400887,9,D013726,Terbutaline,394,11
17400887,12,D013726,terbutaline,570,11
17400887,13,D013726,terbutaline,702,11
17400887,14,D013726,terbutaline,886,11
17400887,15,D013726,terbutaline,1103,11
17400887,16,D013726,terbutaline,1173,11
17612891,1,D003024,clozapine,34,9
17612891,3,D003024,clozapine,120,9
17612891,4,D003024,clozapine,298,9
17612891,7,D003024,clozapine,422,9
17612891,8,D003024,clozapine,539,9
17612891,9,D000928,antidepressant,630,14
17612891,11,D003024,clozapine,780,9
17612891,12,D003024,clozapine,861,9
17612891,14,D003024,clozapine,1138,9
18081909,1,C026098,levetiracetam,26,13
18081909,2,D014635,valproate,49,9
18081909,3,C026098,levetiracetam,108,13
18081909,4,C026098,LEV,123,3
18081909,8,C026098,LEV,258,3
18081909,9,D014635,valproate,281,9
18081909,10,D014635,VPA,292,3
18081909,13,C026098,LEV,693,3
18083142,0,D009638,Norepinephrine,0,14
18083142,1,D003042,cocaine,89,7
18083142,3,D003042,Cocaine,126,7
18083142,4,D003042,cocaine,250,7
18083142,5,D003042,cocaine,385,7
18083142,7,D004298,dopamine,467,8
18083142,8,D009638,norepinephrine,529,14
18083142,9,D009638,NE,545,2
18083142,10,D003042,cocaine,640,7
18083142,12,D003042,cocaine,688,7
18083142,14,D003042,cocaine,942,7
18083142,15,D003042,Cocaine,951,7
18083142,17,D004221,disulfiram,1039,10
18083142,18,D004298,dopamine,1053,8
18083142,19,D011433,propranolol,1222,11
18083142,20,D003042,cocaine,1242,7
18083142,22,D011224,prazosin,1350,8
18083142,23,D015016,yohimbine,1387,9
18083142,24,D003042,cocaine,1523,7
18182964,0,D003000,Clonidine,0,9
18182964,2,D003000,clonidine,154,9
18182964,3,D008774,methylphenidate,183,15
18182964,7,D003000,clonidine,368,9
18182964,8,D008774,methylphenidate,388,15
18182964,9,D003000,clonidine,414,9
18182964,10,D008774,methylphenidate,428,15
18182964,11,D003000,clonidine,525,9
18182964,12,D008774,methylphenidate,553,15
18182964,14,D003000,clonidine,794,9
18182964,15,D003000,clonidine,841,9
18182964,16,D003000,clonidine,1036,9
18182964,17,D008774,methylphenidate,1050,15
18182964,18,D003000,clonidine,1167,9
18182964,20,D003000,clonidine,1297,9
18182964,21,D003000,Clonidine,1361,9
18182964,22,D008774,methylphenidate,1391,15
18182964,24,D003000,clonidine,1482,9
18217897,0,D013792,Thalidomide,0,11
18217897,4,D013792,Thalidomide,157,11
18217897,10,D013792,thalidomide,535,11
18217897,18,D013792,thalidomide,1187,11
18217897,20,C467567,lenalidomide,1325,12
18996674,0,D004837,epinephrine,15,11
18996674,3,D003042,cocaine,223,7
18996674,5,D003042,cocaine,339,7
18996674,6,D004837,epinephrine,504,11
19058010,0,D010936,green tea,10,9
19058010,1,D014810,vitamin E,24,9
19058010,2,D007545,isoproterenol,49,13
19058010,4,D010936,green tea,169,9
19058010,5,D014810,vitamin E,183,9
19058010,6,D007545,isoproterenol,319,13
19058010,7,D007545,ISO,334,3
19058010,9,D007545,ISO,415,3
19058010,10,D002118,Ca,573,2
19058010,11,D012964,Na,682,2
19058010,12,D011188,K,687,1
19058010,13,D008274,Mg,701,2
19058010,14,D010936,green tea,739,9
19058010,15,D014810,vitamin E,775,9
19058010,16,D007545,ISO,860,3
19058010,17,D002118,Ca,988,2
19058010,18,D012964,Na,1072,2
19058010,19,D011188,K,1076,1
19058010,20,D008274,Mg,1090,2
19058010,21,D007545,ISO,1121,3
19058010,22,D010936,green tea,1143,9
19058010,23,D014810,vitamin E,1156,9
19058010,24,D010936,green tea,1249,9
19058010,25,D014810,vitamin E,1263,9
19058010,26,D007545,ISO,1280,3
19581773,1,C417083,pegylated interferon,40,20
19581773,2,D012254,ribavirin,65,9
19581773,5,C417083,pegylated interferon (IFN) alpha-2b,192,35
19581773,6,D012254,ribavirin,232,9
19581773,11,D000109,acetylcholine,500,13
19581773,12,C417083,pegylated IFN alpha-2b,746,22
19581773,13,D012254,ribavirin,773,9
19581773,15,C417083,pegylated IFN alpha-2b,845,22
19581773,16,D012254,ribavirin,872,9
19581773,18,C417083,IFN,997,3
19759529,0,D005998,glycine,4,7
19759529,1,-1,SSR103800,36,9
19759529,3,D004298,dopamine,202,8
19759529,4,D018698,glutamate,279,9
19759529,5,D016202,N-methyl-D-aspartate,289,20
19759529,6,D016202,NMDA,311,4
19759529,8,D016202,NMDA,448,4
19759529,9,D016202,NMDA,667,4
19759529,10,D005998,glycine,697,7
19759529,11,-1,SSR103800,746,9
19759529,12,D016202,NMDA,782,4
19759529,13,D005998,glycine,823,7
19759529,14,D016202,NMDA,853,4
19759529,15,-1,SSR103800,972,9
19759529,17,D000661,amphetamine,1072,11
19759529,18,D016291,MK-801,1088,6
19759529,19,D016202,NMDA,1120,4
19759529,20,-1,SSR103800,1172,9
19759529,22,D016202,NMDA,1254,4
19759529,23,D016291,MK-801,1280,6
19759529,25,D016202,NMDA,1339,4
19759529,26,-1,SSR103800,1375,9
19759529,28,D000661,amphetamine,1427,11
19759529,29,D004298,dopamine,1464,8
19759529,30,D006220,haloperidol,1559,11
19759529,31,C076029,olanzapine,1586,10
19759529,32,D003024,clozapine,1598,9
19759529,33,C094645,aripiprazole,1612,12
19759529,35,-1,SSR103800,1724,9
19759529,37,-1,SSR103800,1863,9
19957053,0,D010656,Phenylephrine,0,13
19957053,1,D004809,ephedrine,22,9
19957053,5,D010656,phenylephrine,216,13
19957053,6,D004809,ephedrine,234,9
19957053,8,D005283,fentanyl,371,8
19957053,9,D015742,propofol,401,8
19957053,10,D010656,phenylephrine,448,13
19957053,11,D004809,ephedrine,499,9
19957053,16,D010656,phenylephrine,831,13
19957053,17,D004809,ephedrine,1085,9
19957053,18,D010656,phenylephrine,1276,13
19957053,20,D004809,ephedrine,1375,9
20619828,5,D000928,antidepressant,394,14
20619828,6,D002997,clomipramine,409,12
20619828,7,D002997,Clomipramine,514,12
20619828,13,D004298,Dopamine,886,8
20619828,14,D012701,serotonin,947,9
20619828,15,D012701,serotonin,969,9
891050,3,D003276,oral contraceptives,155,19
891050,4,D006493,heparin,197,7
891050,5,D004176,dipyridamole,206,12
983936,0,D001241,acetylsalicylic acid,11,20
983936,1,D004176,dipyridamole,33,12
983936,2,D006854,hydrocortisone,51,14
983936,3,D004837,epinephrine,69,11
983936,6,D004837,epinephrine,178,11
983936,8,D004837,epinephrine,357,11
983936,9,D002132,radiocalcium,423,12
983936,10,D002118,calcium,723,7
983936,11,D002122,calcium chloride,827,16
983936,12,D002118,calcium,870,7
983936,13,D002118,calcium,929,7
983936,14,D002132,radiocalcium,984,12
983936,15,D001241,acetylsalicylic acid,1061,20
983936,16,D004176,dipyridamole,1085,12
983936,17,D006854,hydrocortisone,1106,14
983936,18,D004837,epinephrine,1138,11
983936,19,D002118,calcium,1255,7
983936,20,D001241,Acetylsalicylic acid,1543,20
983936,21,D004176,dipyridamole,1565,12
983936,22,D006854,hydrocortisone,1583,14
1428568,3,D013999,timolol,270,7
1428568,4,D015784,betaxolol,309,9
1428568,6,D013999,timolol,401,7
1428568,9,D013999,timolol,700,7
1428568,11,D015784,betaxolol,856,9
1428568,13,D013999,timolol,909,7
1720453,0,D007069,ifosfamide,23,10
1720453,4,D007069,ifosfamide,279,10
1720453,6,D007069,ifosfamide,509,10
1720453,7,C064227,"ifosfamide, vincristine, and dactinomycin",541,41
1720453,8,C064227,IVA,584,3
1720453,9,D002945,cisplatin,617,9
1720453,14,D003404,creatinine,919,10
1720453,15,D010710,phosphate,941,9
1720453,20,D010710,phosphate,1404,9
1720453,22,D007069,ifosfamide,1573,10
1720453,24,D007069,ifosfamide,1768,10
1833784,0,D004298,dopamine,41,8
1833784,1,D009538,nicotine,73,8
1833784,3,D009538,nicotine,247,8
1833784,4,D009538,nicotine,391,8
1833784,5,D004298,dopamine,447,8
1833784,6,D009538,nicotine,479,8
1833784,7,D004298,dopamine,583,8
1833784,8,D009538,nicotine,636,8
1833784,9,D009538,Nicotine,733,8
1833784,11,D009538,nicotine,989,8
1833784,12,D008464,mecamylamine,1046,12
1833784,13,D018738,hexamethonium,1103,13
1833784,14,D009538,Nicotine,1200,8
1833784,16,C534628,SCH 23390,1274,9
1833784,17,D020891,raclopride,1313,10
1833784,18,D005476,fluphenazine,1349,12
1833784,19,-1,PHNO,1396,4
1833784,20,D009538,nicotine,1410,8
1833784,22,D015647,SKF 38393,1465,9
1833784,23,D009538,nicotine,1522,8
1833784,25,D009538,nicotine,1665,8
1833784,26,D004298,dopamine,1778,8
1867351,0,D015767,mefloquine,47,10
1867351,1,D015767,mefloquine,143,10
1867351,6,D015767,mefloquine,483,10
1867351,7,D015767,mefloquine,719,10
1867351,9,D015767,mefloquine,854,10
2070391,1,D008012,lidocaine,43,9
2070391,3,D008012,lidocaine,182,9
2070391,4,D008012,lidocaine,310,9
2070391,7,D008012,lidocaine,556,9
2070391,8,D008012,lidocaine,599,9
2070391,10,D008012,lidocaine,672,9
2070391,11,D008012,lidocaine,739,9
2070391,12,D008012,lidocaine,820,9
2266990,0,D008454,mazindol,34,8
2266990,4,D008454,mazindol,217,8
2266990,6,D008454,mazindol,449,8
2266990,8,D008454,Mazindol,635,8
2266990,9,D008454,mazindol,725,8
2266990,13,D008454,mazindol,848,8
2266990,14,D008454,mazindol,910,8
2266990,15,D008454,mazindol,1054,8
2266990,16,D008454,mazindol,1112,8
2266990,17,D008454,Mazindol,1251,8
2348231,0,D010431,Pentoxifylline,0,14
2348231,1,D010431,Trental,16,7
2348231,2,D004176,dipyridamole,42,12
2348231,4,D004176,dipyridamole,100,12
2348231,5,D013793,thallium,113,8
2348231,6,D004176,Dipyridamole,146,12
2348231,7,D013793,thallium,159,8
2348231,9,D010431,pentoxifylline,304,14
2348231,10,D010431,Trental,320,7
2348231,11,C008514,methylxanthine,332,14
2348231,13,D010431,pentoxifylline,411,14
2348231,14,D004176,dipyridamole,435,12
2348231,16,C008514,methylxanthines,486,15
2348231,17,D013806,theophylline,510,12
2348231,18,D004176,dipyridamole,554,12
2348231,19,D013793,thallium,567,8
2348231,20,D004176,dipyridamole,648,12
2348231,21,D010431,pentoxifylline,730,14
2348231,22,D013806,theophylline,775,12
2348231,23,D004176,Dipyridamole,898,12
2348231,24,D010431,pentoxifylline,993,14
2348231,25,D010431,pentoxifylline,1045,14
2348231,26,D004176,dipyridamole,1088,12
2348231,28,D013806,theophylline,1181,12
2348231,29,D010431,pentoxyifylline,1231,15
2348231,30,D004176,dipyridamole,1264,12
2355241,21,D007980,levodopa,856,8
2355241,23,D009638,noradrenaline,908,13
2445283,0,D012254,ribavirin,34,9
2445283,2,D012254,ribavirin,124,9
2445283,5,D012254,ribavirin,251,9
2445283,9,D012254,ribavirin,479,9
2445283,12,D012254,ribavirin,651,9
2950248,0,D004176,Dipyridamole,0,12
2950248,3,D004176,dipyridamole,129,12
2950248,4,D004176,dipyridamole,305,12
2950248,5,D004176,dipyridamole,336,12
2950248,8,D004176,dipyridamole,597,12
3015567,0,D009599,Nitroprusside,146,13
3015567,2,D001127,arginine vasopressin,390,20
3015567,3,D010121,oxytocin,415,8
3015567,4,D003345,corticosterone,540,14
3015567,5,D014520,urethane,567,8
3015567,6,D001127,arginine vasopressin,699,20
3015567,7,D010121,oxytocin,724,8
3015567,8,D003345,corticosterone,740,14
3015567,9,D003345,corticosterone,833,14
3015567,10,D003345,corticosterone,890,14
3015567,11,D009599,nitroprusside,979,13
3015567,13,D003345,corticosterone,1048,14
3031535,1,D013759,delta 9-tetrahydrocannabinol,50,28
3031535,2,D013759,delta 9-tetrahydrocannabinol,175,28
3031535,3,D013759,THC,205,3
3031535,4,D016627,6-hydroxydopamine,243,17
3031535,5,D016627,6-OHDA,262,6
3031535,6,D003891,desipramine,278,11
3031535,7,D016627,6-OHDA,294,6
3031535,8,D013759,THC,392,3
3031535,9,D016627,6-OHDA,443,6
3031535,10,D003891,desipramine,527,11
3031535,11,D016627,6-OHDA,543,6
3031535,12,D006220,haloperidol,628,11
3031535,13,D003891,desipramine,687,11
3031535,14,D016627,6-OHDA,703,6
3031535,15,D016627,6-OHDA,739,6
3031535,17,D013759,THC,912,3
3031535,19,D006220,haloperidol,984,11
3125768,0,D015760,alfentanil,39,10
3125768,2,D015760,alfentanil,116,10
3125768,4,D006221,halothane,235,9
3125768,5,D006221,halothane,385,9
3125768,6,D015760,alfentanil,416,10
3125768,7,D006221,halothane,477,9
3125768,10,C032943,metocurine,728,10
3125768,11,D015760,alfentanil,817,10
3125768,13,D015760,alfentanil,895,10
3187073,0,D002945,cis-platin,69,10
3187073,1,D005472,5-fluorouracil,84,14
3187073,4,D002945,cis-platin,304,10
3187073,5,D005472,5-FU,337,4
3187073,14,D005472,5-FU,1314,4
3371379,0,D014700,Verapamil,0,9
3371379,1,D002220,carbamazepine,18,13
3371379,3,D002220,carbamazepine,97,13
3371379,5,D014700,verapamil,155,9
3371379,6,D002118,calcium,219,7
3371379,7,D014700,verapamil,249,9
3371379,8,D002220,carbamazepine,279,13
3371379,9,D002220,carbamazepine,372,13
3371379,10,D002220,carbamazepine,417,13
3503576,1,D003676,deferoxamine,63,12
3503576,6,D007501,iron,219,4
3503576,7,D003676,deferoxamine,266,12
3503576,9,D003676,deferoxamine,480,12
3503576,11,D003676,deferoxamine,871,12
3503576,14,D003676,deferoxamine,1257,12
3503576,15,D003676,deferoxamine,1354,12
3503576,17,D003676,deferoxamine,1504,12
3503576,19,D003676,deferoxamine,1780,12
3560095,0,D005480,Flurbiprofen,0,12
3560095,3,D005480,flurbiprofen,143,12
3714122,1,C005238,mipafox,59,7
3714122,6,C005238,Mipafox,258,7
3714122,7,C005238,"N, N'-diisopropylphosphorodiamidofluoridate",267,43
3714122,9,D010755,organophosphate,326,15
3714122,10,C005238,Mipafox,459,7
3714122,12,C005238,Mipafox,939,7
3714122,14,C005238,Mipafox,1265,7
3828020,1,D010665,phenylpropanolamine,47,19
3828020,2,D010665,Phenylpropanolamine,68,19
3828020,3,D010665,PPA,89,3
3828020,4,D000661,amphetamine,155,11
3828020,10,D010665,PPA,518,3
4812392,1,D001379,azathioprine,28,12
4812392,2,D001379,Azathioprine,42,12
4812392,6,D001379,azathioprine,406,12
6518066,0,D008094,lithium,9,7
6518066,2,D008094,lithium,189,7
6518066,5,D008094,lithium,476,7
6518066,6,D008094,lithium,583,7
6534871,1,D007545,isoproterenol,130,13
6534871,4,D007545,isoproterenols,458,14
6538499,0,D011092,polyethylene glycol 400,10,23
